"","D14","D60","D74","D365"
"ENSG00000050405",0.181272010701647,0.996314793065666,0.319677729670943,0.872436927408595
"ENSG00000106617",0.181272010701647,0.772258240144972,0.671888643687804,0.975409019086282
"ENSG00000125347",0.181272010701647,0.765254826038097,0.156026110939297,0.579544224193207
"ENSG00000116670",0.181272010701647,0.822474412347001,0.25163782082702,0.239989109770357
"ENSG00000139641",0.181730969911114,0.893619907996681,0.221658334382971,0.997515699067015
"ENSG00000090686",0.182380840880933,0.658940478775417,0.254309920678498,0.515851150418258
"ENSG00000125898",0.182586848349528,0.775252575005244,0.346669263750442,0.771595297779011
"ENSG00000085063",0.182586848349528,0.956201470341072,0.222312721925579,0.424685668852891
"ENSG00000159063",0.182586848349528,0.970943474744933,0.871029254602063,0.974384463446374
"ENSG00000150991",0.182586848349528,0.688458476567175,0.156026110939297,0.81598899045227
"ENSG00000106771",0.183100495263034,0.387930812101209,0.255346663671188,0.850763632748955
"ENSG00000178184",0.183395722277455,0.983827833635012,0.873378213714316,0.938242415982877
"ENSG00000172175",0.183719816622509,0.71064013923403,0.621878598049605,0.697632557266386
"ENSG00000142347",0.183719816622509,0.763394541770281,0.476263551111507,0.748729061185291
"ENSG00000165828",0.183719816622509,0.681736298821581,0.532001443242629,0.730383021642532
"ENSG00000257802",0.183719816622509,0.0999296944805091,0.959207650059001,0.470814651626772
"ENSG00000105122",0.183719816622509,0.673558746055504,0.0589598682892357,0.55364935673301
"ENSG00000125459",0.183719816622509,0.872320524781647,0.255346663671188,0.88471303422554
"ENSG00000185436",0.183719816622509,0.978200874863395,0.778911034115525,0.351718570222731
"ENSG00000257924",0.184042365282231,0.9630403643323,0.801550815169874,0.837050640195764
"ENSG00000160602",0.184925674135611,0.653825266288217,0.907297488686602,0.901387677866804
"ENSG00000213463",0.184925674135611,0.647044790700723,0.167183588689787,0.477028710033331
"ENSG00000235740",0.184925674135611,0.495643329358095,0.298607684666538,0.917834443232075
"ENSG00000073598",0.186513676409663,0.88061900560505,0.881860060645275,0.729503541455516
"ENSG00000115232",0.186727943254951,0.391409827483231,0.156026110939297,0.860495208889899
"ENSG00000144048",0.187287499214936,0.67146950654921,0.393567713750974,0.514466754433158
"ENSG00000232354",0.187413286135071,0.919325365075143,0.876128747912083,0.64146110511955
"ENSG00000171659",0.18758512154006,0.834174669048827,0.847682159559385,0.997819112235258
"ENSG00000112304",0.18758512154006,0.919325365075143,0.355350256134918,0.950233648163751
"ENSG00000023608",0.187682553756474,0.993688001438456,0.300683995766324,0.945021375112298
"ENSG00000188227",0.188290042143537,0.861508707264301,0.425475957995538,0.348154370505698
"ENSG00000233220",0.188290042143537,0.93990226767824,0.833568860983572,0.73095525732309
"ENSG00000112773",0.188290042143537,0.954878918483755,0.24101992721735,0.932418697626692
"ENSG00000275418",0.188290042143537,0.867330516002199,0.968761049541456,0.505206013179098
"ENSG00000179715",0.188290042143537,0.81666015250669,0.156026110939297,0.286743956718056
"ENSG00000177669",0.188499762990882,0.647044790700723,0.963636140832783,0.646002346832391
"ENSG00000181163",0.188499762990882,0.948769210053027,0.104531218093354,0.247764910442024
"ENSG00000213920",0.188562385549637,0.72845309236992,0.333589729389082,0.275887324460214
"ENSG00000012963",0.188749699824189,0.35991094726175,0.591249445011614,0.155774427106556
"ENSG00000089692",0.188749699824189,0.668381512737688,0.262556933918664,0.982490907096984
"ENSG00000227692",0.188749699824189,0.591482327651638,0.67443999323613,0.310381036719732
"ENSG00000015133",0.188990229766121,0.970424913467938,0.437023451509429,0.995682469252436
"ENSG00000198586",0.189928638267365,0.599927715087431,0.224959642565328,0.764957727302273
"ENSG00000142794",0.189928638267365,0.588677978243095,0.36945088970342,0.541222612175373
"ENSG00000278949",0.190597653375014,0.62438268202693,0.62715055242812,0.71058560549538
"ENSG00000103494",0.190772734734315,0.974574052569728,0.501091341732872,0.547383023907231
"ENSG00000139116",0.190772734734315,0.805013217469518,0.930998411801074,0.962728086280555
"ENSG00000003147",0.190772734734315,0.356117516128308,0.606965678892705,0.863555778932791
"ENSG00000108588",0.190839949918629,0.668381512737688,0.26669146070577,0.92888249494863
"ENSG00000139146",0.190964090850079,0.746701852564285,0.499017459383751,0.242832328691678
"ENSG00000147889",0.191173178472662,0.998868309998751,0.742460951632463,0.996439417083088
"ENSG00000278709",0.191295571015225,0.995027884723281,0.250979804270536,0.521441811304555
"ENSG00000154114",0.191440116871189,0.965529808089326,0.789182441828587,0.961985633865365
"ENSG00000069974",0.191729883992848,0.829444208106674,0.198931447796841,0.646002346832391
"ENSG00000123136",0.19177927257303,0.996314793065666,0.221658334382971,0.749099681217404
"ENSG00000153317",0.191848588890872,0.404279880874273,0.656623597305709,0.6975300811129
"ENSG00000272054",0.191992552272519,0.961185724164362,0.26669146070577,0.41273724506228
"ENSG00000143621",0.192215719237625,0.876370303002883,0.346669263750442,0.861410837746113
"ENSG00000114346",0.192215719237625,0.588814972567343,0.304293182980763,0.494944901463467
"ENSG00000224892",0.192239275266639,0.982306565718015,0.72874919964196,0.954736853366138
"ENSG00000229122",0.192425616932156,0.264104586175621,0.810812606229504,0.985202790532442
"ENSG00000175471",0.192425616932156,0.684722610502416,0.526943681838797,0.744814191105633
"ENSG00000108010",0.192480430049227,0.964031311112934,0.864592538464834,0.345086512180013
"ENSG00000155304",0.192675059178416,0.954878918483755,0.730446617138625,0.888645184139716
"ENSG00000183666",0.192764202519465,0.750086619440121,0.430735233445295,0.688128080306196
"ENSG00000101557",0.192764202519465,0.647044790700723,0.112079430745136,0.247630421216259
"ENSG00000138698",0.193741119672824,0.387930812101209,0.385385360703637,0.60737845634895
"ENSG00000161010",0.193906581228708,0.65493549438871,0.237363782853069,0.871990960386565
"ENSG00000150477",0.194181308611329,0.83684165213408,0.81012252679191,0.788911915327597
"ENSG00000132424",0.194181308611329,0.581529646839068,0.785790280730334,0.484969980155097
"ENSG00000174827",0.194181308611329,0.978510633248545,0.600103142129085,0.884105465424054
"ENSG00000173914",0.194181308611329,0.830801229093666,0.128898280126153,0.667319905003522
"ENSG00000241973",0.194181308611329,0.861845138822599,0.449067419153819,0.792408038130905
"ENSG00000279191",0.194181308611329,0.669130511888828,0.200569920789906,0.783451446677149
"ENSG00000063177",0.194181308611329,0.92736285945077,0.153085258774188,0.350643691123094
"ENSG00000137547",0.194181308611329,0.9630403643323,0.488221640558276,0.519696507474246
"ENSG00000092531",0.194181308611329,0.866086365943308,0.0996368461358652,0.225729443904059
"ENSG00000125354",0.194602083983569,0.670565066797481,0.295584182440232,0.867640656677269
"ENSG00000147010",0.194679532177962,0.782598658906886,0.338775899656702,0.961924987080357
"ENSG00000222869",0.194708497235631,0.912388650959415,0.952487449372552,0.640428129493037
"ENSG00000211751",0.194708497235631,0.66502843745447,0.231612443166156,0.899841778248304
"ENSG00000164543",0.194708497235631,0.9630403643323,0.230177890562464,0.987828565593949
"ENSG00000105053",0.194708497235631,0.9630403643323,0.4880651321568,0.296255700477394
"ENSG00000183150",0.194974860758231,0.993688001438456,0.871600809802293,0.945859991803897
"ENSG00000173198",0.195485662320078,0.906687884177874,0.449801191490404,0.130020890340916
"ENSG00000269893",0.195485662320078,0.991591173351693,0.200213416152548,0.981021225841514
"ENSG00000138182",0.195485662320078,0.404692673723644,0.564895625243968,0.693597901593275
"ENSG00000278390",0.195485662320078,0.888095650934842,0.389542524474655,0.814371509508455
"ENSG00000117614",0.197081960485878,0.438700310515991,0.572464444037989,0.117728403674275
"ENSG00000161835",0.197174647715574,0.95485096949664,0.397246373013849,0.956571974534086
"ENSG00000213782",0.197174647715574,0.954878918483755,0.69157214974045,0.632468887609708
"ENSG00000172927",0.197174647715574,0.772258240144972,0.943758058158359,0.801211004293413
"ENSG00000128789",0.197174647715574,0.997365082720082,0.930978384597615,0.835418497054733
"ENSG00000167113",0.197201159664615,0.956201470341072,0.735620704729252,0.579920313029328
"ENSG00000143842",0.197201159664615,0.255466759225871,0.156026110939297,0.618376583975104
"ENSG00000197903",0.197201159664615,0.937049652469448,0.672053739158024,0.801052525560739
"ENSG00000130985",0.197201159664615,0.965078718584546,0.879487694111138,0.69899199102694
"ENSG00000140988",0.198798869918393,0.944790311172658,0.310204580723956,0.774329302182691
"ENSG00000072274",0.198880880043383,0.746701852564285,0.565454818270615,0.937786946555335
"ENSG00000099341",0.198989260517918,0.840696038553902,0.672814764636527,0.855116280247672
"ENSG00000177954",0.198989260517918,0.789071824857241,0.441494189182727,0.73447082477134
"ENSG00000119508",0.199068086611452,0.844518600020329,0.597700555230249,0.41273724506228
"ENSG00000152413",0.199124079239571,0.954878918483755,0.156026110939297,0.239989109770357
"ENSG00000254802",0.199138270333557,0.387930812101209,0.248426985591526,0.944671468834871
"ENSG00000140443",0.199502005732941,0.669130511888828,0.286901036500396,0.360867597287919
"ENSG00000165512",0.199934142741576,0.993688001438456,0.682722708504131,0.791384822286878
"ENSG00000165030",0.199944051387573,0.782598658906886,0.898068019893301,0.87298067598918
"ENSG00000168675",0.200497502029927,0.503676330541172,0.19802806849646,0.607923850301782
"ENSG00000253540",0.201116787942766,0.330503789532115,0.734673336916962,0.215567028047611
"ENSG00000167695",0.201182801664953,0.96244891122703,0.698222583958566,0.937751292785828
"ENSG00000185101",0.201237686772462,0.996314793065666,0.327358054698391,0.986211107386674
"ENSG00000248527",0.201237686772462,0.901486673082108,0.523148099958615,0.791397739496982
"ENSG00000221883",0.201237686772462,0.738078340433721,0.762034095480448,0.765366803084916
"ENSG00000128512",0.201237686772462,0.720601542445727,0.15422353135992,0.42416873762616
"ENSG00000178695",0.201237686772462,0.891590160248225,0.309248776428091,0.281744340328961
"ENSG00000110700",0.201237686772462,0.995027884723281,0.254761267264233,0.320522337305165
"ENSG00000090006",0.201587331220683,0.937984271558736,0.615626555129512,0.443695418286148
"ENSG00000073584",0.201598614297592,0.763394541770281,0.905729092177786,0.619124941992477
"ENSG00000275700",0.201598614297592,0.957430795770638,0.704754817133208,0.439884681757042
"ENSG00000130826",0.201598614297592,0.883402176519563,0.549927823024768,0.724064647851463
"ENSG00000198168",0.201598614297592,0.913589027173898,0.168830472916512,0.457897959881415
"ENSG00000278058",0.201598614297592,0.944497583235224,0.833361446933968,0.937620008140143
"ENSG00000198556",0.20163442193214,0.404279880874273,0.614435384643135,0.344829684848086
"ENSG00000143294",0.201800750646319,0.989293282712313,0.704328570257686,0.731050569629865
"ENSG00000135763",0.201800750646319,0.933442157877514,0.272540834784301,0.134600154806822
"ENSG00000198887",0.201800750646319,0.647044790700723,0.393648739520275,0.579544224193207
"ENSG00000124787",0.202803226209423,0.68329671943253,0.706671356412437,0.871893736228445
"ENSG00000159685",0.202803226209423,0.931174334937942,0.512555665810118,0.961895862936563
"ENSG00000034533",0.202803226209423,0.537288753947113,0.352248363684558,0.574732325832726
"ENSG00000158716",0.202803226209423,0.790130320534489,0.302921042811859,0.945859991803897
"ENSG00000104814",0.202803226209423,0.970943474744933,0.265521896864263,0.874628807191035
"ENSG00000253490",0.203081089509169,0.847117143263487,0.749444519601251,0.941543585477421
"ENSG00000140563",0.203714043298814,0.9630403643323,0.697355871688229,0.897010591341714
"ENSG00000180917",0.203714043298814,0.789071824857241,0.587932023303864,0.99570772618325
"ENSG00000118308",0.204049881662919,0.874344344219293,0.287594376050518,0.541053585425063
"ENSG00000107485",0.204049881662919,0.670565066797481,0.330720698798783,0.364003499616298
"ENSG00000213523",0.204388810406003,0.379083570434556,0.306321652042186,0.951978733369891
"ENSG00000273010",0.204894982550879,0.889406426907135,0.75312178545421,0.872339542479461
"ENSG00000144218",0.205240434912997,0.618703874724752,0.358492581530494,0.849815151955556
"ENSG00000197121",0.205351522569464,0.990480819833246,0.797073642829383,0.731050569629865
"ENSG00000169641",0.205351522569464,0.943385296789057,0.910267982686898,0.692317507822915
"ENSG00000165259",0.205448567273565,0.878833477123734,0.946624467636196,0.802544170455817
"ENSG00000189403",0.205448567273565,0.948934724438654,0.437023451509429,0.416708008806453
"ENSG00000274667",0.205559332517153,0.876130469530253,0.594703231225014,0.555338361834029
"ENSG00000153113",0.20612475362938,0.738078340433721,0.49963330996482,0.857583055340884
"ENSG00000168273",0.20612475362938,0.95646025765921,0.454388741956982,0.428625561436317
"ENSG00000226479",0.20612475362938,0.959554879035429,0.95187510723618,0.608678372110952
"ENSG00000143493",0.20612475362938,0.941743096246491,0.689152964220309,0.961895862936563
"ENSG00000233025",0.20612475362938,0.954878918483755,0.674154783447054,0.88576098350735
"ENSG00000105701",0.20612475362938,0.99904599069901,0.81219189052268,0.651648227758535
"ENSG00000091490",0.20612475362938,0.556603759286068,0.0782735169638997,0.269697206595598
"ENSG00000110074",0.20612475362938,0.80032978373531,0.529815005796359,0.777768289206927
"ENSG00000119946",0.20612475362938,0.585735046298476,0.050644536447134,0.139757094015883
"ENSG00000228808",0.20612475362938,0.738078340433721,0.314779618608051,0.503971286251613
"ENSG00000213139",0.20612475362938,0.73565984301992,0.359590820647566,0.156648434948079
"ENSG00000106789",0.20612475362938,0.255466759225871,0.37235192380167,0.117728403674275
"ENSG00000137801",0.20612475362938,0.753625014784166,0.414031543516566,0.402357859727099
"ENSG00000071127",0.20612475362938,0.954299342836345,0.0911038168581958,0.7183049733213
"ENSG00000225978",0.20612475362938,0.961185724164362,0.771762918176488,0.773264694467829
"ENSG00000261341",0.206512339445156,0.867611893596948,0.646331930772183,0.428637602342088
"ENSG00000125657",0.206551080430647,0.782598658906886,0.572881029852099,0.930740742045094
"ENSG00000197958",0.206772509212539,0.975978208947385,0.20963213360225,0.488854302709155
"ENSG00000184557",0.206772509212539,0.738078340433721,0.462523753809262,0.148477336928034
"ENSG00000166925",0.207407383886206,0.868506401459424,0.595664949283452,0.51114796929114
"ENSG00000146858",0.207407383886206,0.944790311172658,0.44735084237559,0.598356157610554
"ENSG00000271856",0.207877398291891,0.945243146999273,0.732722798415952,0.160300529357387
"ENSG00000132475",0.20794019813148,0.78929494440976,0.249739261121585,0.74518631688849
"ENSG00000260404",0.208234417555833,0.35991094726175,0.244916420492051,0.956790968437849
"ENSG00000245958",0.209404764430002,0.693390276013481,0.483780348678463,0.553858898548427
"ENSG00000071082",0.209404764430002,0.997316205896763,0.26669146070577,0.320814491980743
"ENSG00000164305",0.209626436311,0.734743586179004,0.583473660060242,0.632371957913469
"ENSG00000134283",0.20978910791517,0.833674980396418,0.762034095480448,0.119480853007452
"ENSG00000173517",0.20978910791517,0.81666015250669,0.741166939803009,0.608678372110952
"ENSG00000171298",0.20978910791517,0.866906255117445,0.198931447796841,0.543649296382
"ENSG00000101457",0.209791534507233,0.972387763152491,0.679723287413593,0.495748412935569
"ENSG00000163743",0.209791534507233,0.738078340433721,0.481388479536992,0.805889187064872
"ENSG00000159208",0.209791534507233,0.82092615640354,0.502873980256114,0.343705178361929
"ENSG00000222041",0.209791534507233,0.599927715087431,0.265521896864263,0.95785752309429
"ENSG00000102409",0.209791534507233,0.768998969169199,0.300683995766324,0.923240100629919
"ENSG00000177542",0.209824002022291,0.825961227056603,0.306528693722414,0.608511610625866
"ENSG00000107902",0.209831161125017,0.996314793065666,0.719141611256953,0.842028335861031
"ENSG00000149182",0.209943227577695,0.940802418121961,0.415323924953369,0.184786632356764
"ENSG00000189050",0.210182701054413,0.864281698059087,0.594703231225014,0.243284328911711
"ENSG00000175854",0.210517536410641,0.288665218308687,0.10221089246863,0.139757094015883
"ENSG00000198736",0.210648051250312,0.880412866374547,0.323742909480354,0.372994146459098
"ENSG00000143553",0.211294686755652,0.550638363134219,0.519928268281806,0.518580292263167
"ENSG00000267587",0.211294686755652,0.612597422165544,0.488495281114651,0.134100981015547
"ENSG00000174373",0.212652990146829,0.948238353467691,0.592115811394496,0.518080942783382
"ENSG00000187240",0.212868512499315,0.828076053092331,0.465146852031356,0.71058560549538
"ENSG00000256262",0.212868512499315,0.891590160248225,0.175041129269018,0.679986955686956
"ENSG00000197122",0.212868512499315,0.748386201441845,0.352248363684558,0.824545640072346
"ENSG00000185803",0.212868512499315,0.993688001438456,0.432459739779902,0.361739148628626
"ENSG00000183044",0.212868512499315,0.962224732202523,0.474678452728575,0.610172015649783
"ENSG00000122033",0.212868512499315,0.925454255309835,0.347262110991554,0.365356116377017
"ENSG00000279207",0.213131970185449,0.990342279928231,0.301142730677374,0.391539781969083
"ENSG00000127337",0.213400104149463,0.977253988187454,0.775383517402584,0.553472629397051
"ENSG00000181929",0.213657582210777,0.991591173351693,0.486292486946647,0.201503732162636
"ENSG00000243317",0.214113248249971,0.909091249093044,0.666002348105322,0.522437508155465
"ENSG00000184261",0.214113248249971,0.948934724438654,0.944527470522308,0.873784395829176
"ENSG00000142089",0.214113248249971,0.647044790700723,0.437023451509429,0.389827444281768
"ENSG00000068885",0.214113248249971,0.573687234941599,0.0592318222338632,0.525705811560464
"ENSG00000218730",0.214113248249971,0.803582735908165,0.769601729779338,0.186579396156472
"ENSG00000133028",0.214113248249971,0.53214206727476,0.52150644995112,0.775264499522201
"ENSG00000141959",0.214797243433902,0.997581177247441,0.288913134744569,0.896013361860687
"ENSG00000240877",0.214797243433902,0.972026071904027,0.35605088014292,0.767667609279282
"ENSG00000213246",0.214912759453302,0.965078718584546,0.795508875522664,0.362355631824596
"ENSG00000181827",0.215041842746976,0.950697589675418,0.356023697349658,0.840333550626871
"ENSG00000167996",0.215041842746976,0.825961227056603,0.549814164638955,0.654203563846007
"ENSG00000180834",0.215041842746976,0.746701852564285,0.697740353362355,0.513296617002318
"ENSG00000119599",0.215556773839962,0.874344344219293,0.520395340510936,0.945859991803897
"ENSG00000105968",0.215674576251981,0.663344155243521,0.377175426187042,0.420895107452644
"ENSG00000117298",0.216280328788672,0.68329671943253,0.10221089246863,0.239989109770357
"ENSG00000255302",0.216539285776804,0.883402176519563,0.614848852872775,0.539894014846884
"ENSG00000175602",0.216605052062441,0.93083500305231,0.465146852031356,0.875725669281452
"ENSG00000181222",0.217686561285398,0.997172770699139,0.608654647331851,0.054812843129123
"ENSG00000234420",0.218561743962676,0.866906255117445,0.572881029852099,0.628108495312717
"ENSG00000237945",0.218561743962676,0.982306565718015,0.728531052274439,0.985709919590566
"ENSG00000279407",0.218561743962676,0.876370303002883,0.999058829370178,0.779679025100801
"ENSG00000186810",0.219793340808567,0.858210697004922,0.782680975150291,0.430203355501615
"ENSG00000107890",0.219793340808567,0.701060358611268,0.705803504034137,0.621136431729813
"ENSG00000152348",0.219954912254936,0.537288753947113,0.511300704493213,0.540462468950552
"ENSG00000172725",0.220045855373799,0.803582735908165,0.430129193329839,0.938513606543124
"ENSG00000272578",0.220191070650811,0.830801229093666,0.858232104266893,0.895533062404654
"ENSG00000279203",0.220191070650811,0.404279880874273,0.744553650293033,0.64146110511955
"ENSG00000253409",0.220191070650811,0.975191204360177,0.783199558600975,0.888467278723542
"ENSG00000197417",0.220241700730307,0.936938793713322,0.572881029852099,0.97720603832461
"ENSG00000261433",0.220844902249751,0.948934724438654,0.872399568299028,0.339843424808688
"ENSG00000275538",0.220844902249751,0.982306565718015,0.0519932694828237,0.961895862936563
"ENSG00000141698",0.220844902249751,0.888095650934842,0.719141611256953,0.749534713640607
"ENSG00000004478",0.220844902249751,0.855623770589649,0.535556171443053,0.794323851078192
"ENSG00000239911",0.220844902249751,0.762012005816878,0.423545300378509,0.633970357469296
"ENSG00000136877",0.220844902249751,0.978094218658782,0.790756407520646,0.514866085395234
"ENSG00000185122",0.220979503376849,0.658834737792743,0.955128695223304,0.643475930775695
"ENSG00000274885",0.220979503376849,0.995027884723281,0.604412341247995,0.931882714217263
"ENSG00000232618",0.220979503376849,0.988213153050246,0.952487449372552,0.827494264247924
"ENSG00000081307",0.221931951781665,0.982306565718015,0.421489037495986,0.0823050755283994
"ENSG00000161980",0.222077542304532,0.834135398983968,0.301007549288388,0.493237781503217
"ENSG00000136932",0.222077542304532,0.977272221371326,0.742661094295755,0.703358231386424
"ENSG00000116586",0.222077542304532,0.98687673926369,0.95339528852531,0.400856626131758
"ENSG00000131013",0.222077542304532,0.618982911996876,0.586310346312991,0.460258196889749
"ENSG00000159445",0.222077542304532,0.9630403643323,0.289079972513144,0.984075268962632
"ENSG00000170921",0.222077542304532,0.848609607745208,0.537711829256425,0.552842902525143
"ENSG00000184009",0.222077542304532,0.963570436217894,0.949523723469511,0.58687029134085
"ENSG00000171657",0.222077542304532,0.599927715087431,0.740115594338209,0.201503732162636
"ENSG00000111300",0.222077542304532,0.834135398983968,0.607984868320809,0.524353164350084
"ENSG00000241837",0.222319404564214,0.896871374161236,0.66557818595164,0.640774657661119
"ENSG00000066455",0.224165334054624,0.75643642222548,0.857946424821911,0.643100601966825
"ENSG00000041357",0.2241786244692,0.830801229093666,0.667176223951819,0.424685668852891
"ENSG00000132661",0.224509840358745,0.910208202917196,0.265632013841122,0.76483082451938
"ENSG00000205726",0.224598912961873,0.906698536145743,0.463971506426166,0.859280936950733
"ENSG00000197982",0.224739914795812,0.729885220702201,0.704328570257686,0.888330022880325
"ENSG00000243064",0.225127292615621,0.913913361042875,0.838287158312043,0.43615458878025
"ENSG00000238287",0.225190546611037,0.830957981436774,0.591218523921669,0.958370198662941
"ENSG00000075426",0.225190546611037,0.772650858327918,0.569533733727811,0.531092949821127
"ENSG00000084093",0.225190546611037,0.900640636980762,0.324163909259737,0.873123033749087
"ENSG00000157999",0.225190546611037,0.788361707687791,0.898307199721903,0.999691096476549
"ENSG00000221890",0.226849962067635,0.988546427725362,0.447542485505642,0.929017106867969
"ENSG00000119812",0.226995211553544,0.878833477123734,0.532089685226526,0.134100981015547
"ENSG00000257365",0.227016525901318,0.991591173351693,0.67443999323613,0.522437508155465
"ENSG00000169062",0.227016525901318,0.918737093021229,0.793465195292575,0.80441485455162
"ENSG00000136824",0.22723556736968,0.70856277352232,0.62715055242812,0.907049719423047
"ENSG00000162851",0.227459186900072,0.990342279928231,0.949468444333034,0.247630421216259
"ENSG00000155097",0.227459186900072,0.873870594761896,0.864446418447563,0.924190458225074
"ENSG00000155368",0.227459186900072,0.829444208106674,0.793465195292575,0.402357859727099
"ENSG00000178199",0.227459186900072,0.335847034729545,0.115861047703825,0.814200661011295
"ENSG00000171960",0.227459186900072,0.816600130989245,0.52143017086632,0.939668099183425
"ENSG00000123159",0.227459186900072,0.913913361042875,0.30192064811944,0.934234938888761
"ENSG00000103145",0.227459186900072,0.837283572117524,0.290547675749155,0.185281549005413
"ENSG00000124588",0.227459186900072,0.93567275161216,0.990980550428613,0.0360226495874785
"ENSG00000279453",0.227459186900072,0.927546148351681,0.934639611630731,0.689681841758262
"ENSG00000115271",0.228053396751002,0.985012108597879,0.209885034946301,0.423805521960226
"ENSG00000090263",0.22904320474983,0.957846931937772,0.946624467636196,0.873784395829176
"ENSG00000240344",0.22904320474983,0.895408521332363,0.413569659736481,0.247826104537504
"ENSG00000266601",0.229283470155603,0.503676330541172,0.502873980256114,0.671922050733936
"ENSG00000111667",0.229372634638701,0.591482327651638,0.682722708504131,0.305695477426091
"ENSG00000116793",0.229372634638701,0.942658950188644,0.479913376314186,0.683656117393242
"ENSG00000184588",0.229372634638701,0.965078718584546,0.513792154715052,0.980499722117161
"ENSG00000090905",0.229398629402764,0.679040959136844,0.78177966151178,0.545489213051012
"ENSG00000197136",0.231104634204745,0.996314793065666,0.2321508070378,0.385256814617514
"ENSG00000142227",0.231501910058461,0.961650057508867,0.592115811394496,0.490193564297695
"ENSG00000207205",0.231501910058461,0.991591173351693,0.655887048826093,0.87784301571037
"ENSG00000173083",0.231501910058461,0.335847034729545,0.482769084210645,0.181968050213388
"ENSG00000164932",0.231501910058461,0.947160414678984,0.816891647201821,0.936077987589685
"ENSG00000100297",0.231562295533751,0.87546148673808,0.590655091455941,0.64146110511955
"ENSG00000114107",0.231562295533751,0.996314793065666,0.747172583706652,0.719530780173115
"ENSG00000154127",0.231562295533751,0.935612144995256,0.0592188537907157,0.0905071283612314
"ENSG00000185236",0.231710987763813,0.896365197308624,0.310991175478186,0.291717515334958
"ENSG00000111639",0.231823992129337,0.772258240144972,0.445688753726143,0.962831383784557
"ENSG00000128272",0.231823992129337,0.848609607745208,0.603057643761534,0.951978733369891
"ENSG00000181649",0.231823992129337,0.707059400667461,0.15422353135992,0.362355631824596
"ENSG00000167272",0.231823992129337,0.960163631448695,0.966840411392577,0.958898479846529
"ENSG00000138777",0.231823992129337,0.964031311112934,0.865945857426855,0.963923578719107
"ENSG00000141682",0.231823992129337,0.909091249093044,0.64408719929961,0.935812073186169
"ENSG00000230551",0.23189150793175,0.663344155243521,0.595050255942663,0.753539888847032
"ENSG00000119698",0.232176156063812,0.40038552868812,0.153085258774188,0.904495263987967
"ENSG00000256733",0.232176156063812,0.679040959136844,0.156026110939297,0.76283954259542
"ENSG00000105643",0.232176156063812,0.367843137748955,0.221658334382971,0.531092949821127
"ENSG00000080189",0.232503332222946,0.918737093021229,0.446327534715947,0.546926806704785
"ENSG00000260727",0.23264255174584,0.941832561404831,0.844457493726952,0.990269001592566
"ENSG00000066855",0.232758817117803,0.815836471855616,0.461337672599984,0.599095568989593
"ENSG00000108423",0.232949372176966,0.993219754097699,0.92900868809636,0.931882714217263
"ENSG00000175193",0.23295469119658,0.860075577328741,0.624248669425175,0.674446631470533
"ENSG00000270986",0.233364816167772,0.997172770699139,0.790077058237242,0.861263308031578
"ENSG00000133142",0.233602048511161,0.713943341083064,0.447368878274614,0.653317049874353
"ENSG00000156427",0.233833929273331,0.618982911996876,0.656623597305709,0.232624248091026
"ENSG00000244265",0.233833929273331,0.848609607745208,0.813925859340456,0.586181720044206
"ENSG00000164180",0.234237394438078,0.746701852564285,0.648010123977228,0.518580292263167
"ENSG00000105698",0.234258370226592,0.746701852564285,0.65670130411186,0.946956289982188
"ENSG00000129347",0.23471399456159,0.848140594161401,0.192814838195845,0.504225595023751
"ENSG00000185862",0.23471399456159,0.917547774082082,0.432459739779902,0.371919310916541
"ENSG00000268678",0.23471399456159,0.913247930579824,0.995834921518933,0.801052525560739
"ENSG00000117000",0.23471399456159,0.846010249092711,0.799129249900908,0.89943814701538
"ENSG00000101843",0.23471399456159,0.948238353467691,0.869693693808974,0.282700706842185
"ENSG00000119801",0.2347566145629,0.873870594761896,0.685680251788755,0.511965149184881
"ENSG00000119685",0.2347566145629,0.746701852564285,0.586310346312991,0.591660276036913
"ENSG00000131067",0.23476642865732,0.924893364940184,0.237999694733533,0.646840962395671
"ENSG00000259367",0.234774171031876,0.777332281013839,0.315712974230451,0.517778846128063
"ENSG00000127483",0.23491627643565,0.829444208106674,0.558297961318177,0.902429389205048
"ENSG00000144736",0.23511117424201,0.818197871415983,0.251739625294283,0.726213331071389
"ENSG00000197448",0.235306384286642,0.914812736055476,0.563827872819225,0.814200661011295
"ENSG00000167797",0.235306384286642,0.963570436217894,0.670468177788306,0.0675490409404319
"ENSG00000079263",0.235306384286642,0.828011188084641,0.0670197253129148,0.995308664005571
"ENSG00000229447",0.235651176711061,0.800356332489281,0.553311912197492,0.997027923592361
"ENSG00000011304",0.235651176711061,0.646900167834488,0.584722353840086,0.627911046728934
"ENSG00000160185",0.235651176711061,0.873870594761896,0.725614009348649,0.808703601932771
"ENSG00000161547",0.236400690247567,0.89436698724081,0.398785737011007,0.8598684446366
"ENSG00000112115",0.236741720415016,0.782598658906886,0.310991175478186,0.258384763116685
"ENSG00000163840",0.236897665526033,0.859333413075786,0.636169648796364,0.709761383777887
"ENSG00000001561",0.236897665526033,0.846528423324253,0.34509137266009,0.729767699592382
"ENSG00000151835",0.23720138419018,0.99711265826148,0.70994822352666,0.342430432118789
"ENSG00000116679",0.23720138419018,0.934649294038411,0.338775899656702,0.926562679656867
"ENSG00000259883",0.238051526676562,0.828011188084641,0.726458785110838,0.649624551804575
