gsm,title,cell type,donorid,tetramer,qc pass,visit
GSM7954496,9_DR0401_Day 14_lib42768,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954497,9_DR0401_Day 14_lib42769,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954498,9_DR0401_Day 14_lib42770,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954499,9_DR0401_Day 14_lib42771,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954500,9_DR0401_Day 14_lib42772,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954501,9_DR0401_Day 14_lib42773,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954502,9_DR0401_Day 14_lib42774,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954503,9_DR0401_Day 14_lib42775,CD4 T cell,9,DR0401,FALSE,Day 14
GSM7954504,9_DR0401_Day 14_lib42776,CD4 T cell,9,DR0401,FALSE,Day 14
GSM7954505,9_DR0401_Day 14_lib42777,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954506,9_DR0401_Day 14_lib42778,CD4 T cell,9,DR0401,FALSE,Day 14
GSM7954507,9_DR0401_Day 14_lib42779,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954508,9_DR0401_Day 14_lib42780,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954509,9_DR0401_Day 14_lib42781,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954510,9_DR0401_Day 14_lib42782,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954511,9_DR0401_Day 14_lib42783,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954512,9_DR0401_Day 14_lib42784,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954513,9_DR0401_Day 14_lib42785,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954514,9_DR0401_Day 14_lib42786,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954515,9_DR0401_Day 14_lib42787,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954516,9_DR0401_Day 14_lib42788,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954517,9_DR0401_Day 14_lib42789,CD4 T cell,9,DR0401,FALSE,Day 14
GSM7954518,9_DR0401_Day 14_lib42790,CD4 T cell,9,DR0401,FALSE,Day 14
GSM7954519,9_DR0401_Day 14_lib42791,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954520,9_DR0401_Day 14_lib42792,CD4 T cell,9,DR0401,FALSE,Day 14
GSM7954521,9_DR0401_Day 14_lib42793,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954522,9_DR0401_Day 14_lib42794,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954523,9_DR0401_Day 14_lib42795,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954524,9_DR0401_Day 14_lib42796,CD4 T cell,9,DR0401,FALSE,Day 14
GSM7954525,9_DR0401_Day 14_lib42797,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954526,9_DR0401_Day 14_lib42798,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954527,9_DR0401_Day 14_lib42799,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954528,9_DR0401_Day 14_lib42800,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954529,9_DR0401_Day 14_lib42801,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954530,9_DR0401_Day 14_lib42802,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954531,9_DR0401_Day 14_lib42803,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954532,9_DR0401_Day 14_lib42804,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954533,9_DR0401_Day 14_lib42805,CD4 T cell,9,DR0401,FALSE,Day 14
GSM7954534,9_DR0401_Day 14_lib42806,CD4 T cell,9,DR0401,FALSE,Day 14
GSM7954535,9_DR0401_Day 14_lib42807,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954536,9_DR0401_Day 14_lib42808,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954537,9_DR0401_Day 14_lib42809,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954538,9_DR0401_Day 14_lib42810,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954539,9_DR0401_Day 14_lib42811,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954540,9_DR0401_Day 14_lib42812,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954541,9_DR0401_Day 14_lib42813,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954542,9_DR0401_Day 14_lib42814,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954543,9_DR0401_Day 14_lib42815,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954544,9_DR0401_Day 14_lib42816,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954545,9_DR0401_Day 14_lib42817,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954546,9_DR0401_Day 14_lib42818,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954547,9_DR0401_Day 14_lib42819,CD4 T cell,9,DR0401,FALSE,Day 14
GSM7954548,9_DR0401_Day 14_lib42820,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954549,9_DR0401_Day 14_lib42821,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954550,9_DR0401_Day 14_lib42822,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954551,9_DR0401_Day 14_lib42823,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954552,9_DR0401_Day 14_lib42824,CD4 T cell,9,DR0401,FALSE,Day 14
GSM7954553,9_DR0401_Day 14_lib42825,CD4 T cell,9,DR0401,FALSE,Day 14
GSM7954554,9_DR0401_Day 14_lib42826,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954555,9_DR0401_Day 14_lib42827,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954556,9_DR0401_Day 14_lib42828,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954557,9_DR0401_Day 14_lib42829,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954558,9_DR0401_Day 14_lib42830,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954559,9_DR0401_Day 14_lib42831,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954560,9_DR0401_Day 14_lib42832,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954561,9_DR0401_Day 14_lib42833,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954562,9_DR0401_Day 14_lib42834,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954563,9_DR0401_Day 14_lib42835,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954564,9_DR0401_Day 14_lib42836,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954565,9_DR0401_Day 14_lib42837,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954566,9_DR0401_Day 14_lib42838,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954567,9_DR0401_Day 14_lib42839,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954568,9_DR0401_Day 14_lib42840,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954569,9_DR0401_Day 14_lib42841,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954570,9_DR0401_Day 14_lib42842,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954571,9_DR0401_Day 14_lib42843,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954572,9_DR0401_Day 14_lib42844,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954573,9_DR0401_Day 14_lib42845,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954574,9_DR0401_Day 14_lib42846,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954575,9_DR0401_Day 14_lib42847,CD4 T cell,9,DR0401,FALSE,Day 14
GSM7954576,9_DR0401_Day 14_lib42848,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954577,9_DR0401_Day 14_lib42849,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954578,9_DR0401_Day 14_lib42850,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954579,9_DR0401_Day 14_lib42851,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954580,9_DR0401_Day 14_lib42852,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954581,9_DR0401_Day 14_lib42853,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954582,9_DR0401_Day 14_lib42854,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954583,9_DR0401_Day 14_lib42855,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954584,9_DR0401_Day 14_lib42856,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954585,9_DR0401_Day 14_lib42857,CD4 T cell,9,DR0401,TRUE,Day 14
GSM7954586,8_DR0401_Baseline_lib42858,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954587,8_DR0401_Baseline_lib42859,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954588,8_DR0401_Baseline_lib42860,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954589,8_DR0401_Baseline_lib42861,CD4 T cell,8,DR0401,FALSE,Baseline
GSM7954590,8_DR0401_Baseline_lib42862,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954591,8_DR0401_Baseline_lib42863,CD4 T cell,8,DR0401,FALSE,Baseline
GSM7954592,8_DR0401_Baseline_lib42864,CD4 T cell,8,DR0401,FALSE,Baseline
GSM7954593,8_DR0401_Baseline_lib42865,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954594,8_DR0401_Baseline_lib42866,CD4 T cell,8,DR0401,FALSE,Baseline
GSM7954595,8_DR0401_Baseline_lib42867,CD4 T cell,8,DR0401,FALSE,Baseline
GSM7954596,8_DR0401_Baseline_lib42868,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954597,8_DR0401_Baseline_lib42869,CD4 T cell,8,DR0401,FALSE,Baseline
GSM7954598,8_DR0401_Baseline_lib42870,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954599,8_DR0401_Baseline_lib42871,CD4 T cell,8,DR0401,FALSE,Baseline
GSM7954600,8_DR0401_Baseline_lib42872,CD4 T cell,8,DR0401,FALSE,Baseline
GSM7954601,8_DR0401_Baseline_lib42873,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954602,8_DR0401_Baseline_lib42874,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954603,8_DR0401_Baseline_lib42875,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954604,8_DR0401_Baseline_lib42876,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954605,8_DR0401_Baseline_lib42877,CD4 T cell,8,DR0401,FALSE,Baseline
GSM7954606,8_DR0401_Baseline_lib42878,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954607,8_DR0401_Baseline_lib42879,CD4 T cell,8,DR0401,FALSE,Baseline
GSM7954608,8_DR0401_Baseline_lib42880,CD4 T cell,8,DR0401,FALSE,Baseline
GSM7954609,8_DR0401_Baseline_lib42881,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954610,8_DR0401_Baseline_lib42882,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954611,8_DR0401_Baseline_lib42883,CD4 T cell,8,DR0401,FALSE,Baseline
GSM7954612,8_DR0401_Baseline_lib42884,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954613,8_DR0401_Baseline_lib42885,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954614,8_DR0401_Baseline_lib42886,CD4 T cell,8,DR0401,FALSE,Baseline
GSM7954615,8_DR0401_Baseline_lib42887,CD4 T cell,8,DR0401,FALSE,Baseline
GSM7954616,8_DR0401_Baseline_lib42888,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954617,8_DR0401_Baseline_lib42889,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954618,8_DR0401_Baseline_lib42890,CD4 T cell,8,DR0401,FALSE,Baseline
GSM7954619,8_DR0401_Baseline_lib42891,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954620,8_DR0401_Baseline_lib42892,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954621,8_DR0401_Baseline_lib42893,CD4 T cell,8,DR0401,FALSE,Baseline
GSM7954622,8_DR0401_Baseline_lib42894,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954623,8_DR0401_Baseline_lib42895,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954624,8_DR0401_Baseline_lib42896,CD4 T cell,8,DR0401,FALSE,Baseline
GSM7954625,8_DR0401_Baseline_lib42897,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954626,8_DR0401_Baseline_lib42898,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954627,8_DR0401_Baseline_lib42899,CD4 T cell,8,DR0401,FALSE,Baseline
GSM7954628,8_DR0401_Baseline_lib42900,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954629,8_DR0401_Baseline_lib42901,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954630,8_DR0401_Baseline_lib42902,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954631,8_DR0401_Baseline_lib42903,CD4 T cell,8,DR0401,FALSE,Baseline
GSM7954632,8_DR0401_Baseline_lib42904,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954633,8_DR0401_Baseline_lib42905,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954634,8_DR0401_Baseline_lib42906,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954635,8_DR0401_Baseline_lib42907,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954636,8_DR0401_Baseline_lib42908,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954637,8_DR0401_Baseline_lib42909,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954638,8_DR0401_Baseline_lib42910,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954639,8_DR0401_Baseline_lib42911,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954640,8_DR0401_Baseline_lib42912,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954641,8_DR0401_Baseline_lib42913,CD4 T cell,8,DR0401,TRUE,Baseline
GSM7954642,1_DR0401_Day 14_lib42914,CD4 T cell,1,DR0401,TRUE,Day 14
GSM7954643,1_DR0401_Day 14_lib42915,CD4 T cell,1,DR0401,TRUE,Day 14
GSM7954644,1_DR0401_Day 14_lib42916,CD4 T cell,1,DR0401,TRUE,Day 14
GSM7954645,1_DR0401_Day 14_lib42917,CD4 T cell,1,DR0401,TRUE,Day 14
GSM7954646,1_DR0401_Day 14_lib42918,CD4 T cell,1,DR0401,TRUE,Day 14
GSM7954647,1_DR0401_Day 14_lib42919,CD4 T cell,1,DR0401,TRUE,Day 14
GSM7954648,1_DR0401_Day 14_lib42920,CD4 T cell,1,DR0401,TRUE,Day 14
GSM7954649,1_DR0401_Day 14_lib42921,CD4 T cell,1,DR0401,TRUE,Day 14
GSM7954650,1_DR0401_Day 14_lib42922,CD4 T cell,1,DR0401,TRUE,Day 14
GSM7954651,1_DR0401_Day 14_lib42923,CD4 T cell,1,DR0401,FALSE,Day 14
GSM7954652,1_DR0401_Day 14_lib42924,CD4 T cell,1,DR0401,TRUE,Day 14
GSM7954653,1_DR0401_Day 14_lib42925,CD4 T cell,1,DR0401,TRUE,Day 14
GSM7954654,10_DR0401_Day 14_lib42926,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954655,10_DR0401_Day 14_lib42927,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954656,10_DR0401_Day 14_lib42928,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954657,10_DR0401_Day 14_lib42929,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954658,10_DR0401_Day 14_lib42930,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954659,10_DR0401_Day 14_lib42931,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954660,10_DR0401_Day 14_lib42932,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954661,10_DR0401_Day 14_lib42933,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954662,10_DR0401_Day 14_lib42934,CD4 T cell,10,DR0401,FALSE,Day 14
GSM7954663,10_DR0401_Day 14_lib42935,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954664,10_DR0401_Day 14_lib42936,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954665,10_DR0401_Day 14_lib42937,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954666,10_DR0401_Day 14_lib42938,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954667,10_DR0401_Day 14_lib42939,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954668,10_DR0401_Day 14_lib42940,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954669,10_DR0401_Day 14_lib42941,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954670,10_DR0401_Day 14_lib42942,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954671,10_DR0401_Day 14_lib42943,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954672,10_DR0401_Day 14_lib42944,CD4 T cell,10,DR0401,FALSE,Day 14
GSM7954673,10_DR0401_Day 14_lib42945,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954674,10_DR0401_Day 14_lib42946,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954675,10_DR0401_Day 14_lib42947,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954676,10_DR0401_Day 14_lib42948,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954677,10_DR0401_Day 14_lib42949,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954678,10_DR0401_Day 14_lib42950,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954679,10_DR0401_Day 14_lib42951,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954680,10_DR0401_Day 14_lib42952,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954681,10_DR0401_Day 14_lib42953,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954682,10_DR0401_Day 14_lib42954,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954683,10_DR0401_Day 14_lib42955,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954684,10_DR0401_Day 14_lib42956,CD4 T cell,10,DR0401,FALSE,Day 14
GSM7954685,10_DR0401_Day 14_lib42957,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954686,10_DR0401_Day 14_lib42958,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954687,10_DR0401_Day 14_lib42959,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954688,10_DR0401_Day 14_lib42960,CD4 T cell,10,DR0401,FALSE,Day 14
GSM7954689,10_DR0401_Day 14_lib42961,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954690,10_DR0401_Day 14_lib42962,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954691,10_DR0401_Day 14_lib42963,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954692,10_DR0401_Day 14_lib42964,CD4 T cell,10,DR0401,FALSE,Day 14
GSM7954693,10_DR0401_Day 14_lib42965,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954694,10_DR0401_Day 14_lib42966,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954695,10_DR0401_Day 14_lib42967,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954696,10_DR0401_Day 14_lib42968,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954697,10_DR0401_Day 14_lib42969,CD4 T cell,10,DR0401,FALSE,Day 14
GSM7954698,10_DR0401_Day 14_lib42970,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954699,10_DR0401_Day 14_lib42971,CD4 T cell,10,DR0401,FALSE,Day 14
GSM7954700,10_DR0401_Day 14_lib42972,CD4 T cell,10,DR0401,FALSE,Day 14
GSM7954701,10_DR0401_Day 14_lib42973,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954702,10_DR0401_Day 14_lib42974,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954703,10_DR0401_Day 14_lib42975,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954704,10_DR0401_Day 14_lib42976,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954705,10_DR0401_Day 14_lib42977,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954706,10_DR0401_Day 14_lib42978,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954707,10_DR0401_Day 14_lib42979,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954708,10_DR0401_Day 14_lib42980,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954709,10_DR0401_Day 14_lib42981,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954710,10_DR0401_Day 14_lib42982,CD4 T cell,10,DR0401,FALSE,Day 14
GSM7954711,10_DR0401_Day 14_lib42983,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954712,10_DR0401_Day 14_lib42984,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954713,10_DR0401_Day 14_lib42985,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954714,10_DR0401_Day 14_lib42986,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954715,10_DR0401_Day 14_lib42987,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954716,10_DR0401_Day 14_lib42988,CD4 T cell,10,DR0401,FALSE,Day 14
GSM7954717,10_DR0401_Day 14_lib42989,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954718,10_DR0401_Day 14_lib42990,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954719,10_DR0401_Day 14_lib42991,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954720,10_DR0401_Day 14_lib42992,CD4 T cell,10,DR0401,FALSE,Day 14
GSM7954721,10_DR0401_Day 14_lib42993,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954722,10_DR0401_Day 14_lib42994,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954723,10_DR0401_Day 14_lib42995,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954724,10_DR0401_Day 14_lib42996,CD4 T cell,10,DR0401,FALSE,Day 14
GSM7954725,10_DR0401_Day 14_lib42997,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954726,10_DR0401_Day 14_lib42998,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954727,10_DR0401_Day 14_lib42999,CD4 T cell,10,DR0401,FALSE,Day 14
GSM7954728,10_DR0401_Day 14_lib43000,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954729,10_DR0401_Day 14_lib43001,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954730,10_DR0401_Day 14_lib43002,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954731,10_DR0401_Day 14_lib43003,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954732,10_DR0401_Day 14_lib43004,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954733,10_DR0401_Day 14_lib43005,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954734,10_DR0401_Day 14_lib43006,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954735,10_DR0401_Day 14_lib43007,CD4 T cell,10,DR0401,FALSE,Day 14
GSM7954736,10_DR0401_Day 14_lib43008,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954737,10_DR0401_Day 14_lib43009,CD4 T cell,10,DR0401,FALSE,Day 14
GSM7954738,10_DR0401_Day 14_lib43010,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954739,10_DR0401_Day 14_lib43011,CD4 T cell,10,DR0401,FALSE,Day 14
GSM7954740,10_DR0401_Day 14_lib43012,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954741,10_DR0401_Day 14_lib43013,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954742,10_DR0401_Day 14_lib43014,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954743,10_DR0401_Day 14_lib43015,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954744,10_DR0401_Day 14_lib43016,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954745,10_DR0401_Day 14_lib43017,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954746,10_DR0401_Day 14_lib43018,CD4 T cell,10,DR0401,FALSE,Day 14
GSM7954747,10_DR0401_Day 14_lib43019,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954748,10_DR0401_Day 14_lib43020,CD4 T cell,10,DR0401,TRUE,Day 14
GSM7954749,10_DR0401_Day 14_lib43021,CD4 T cell,10,DR0401,FALSE,Day 14
GSM7954750,7_DR0401_Day 14_lib43022,CD4 T cell,7,DR0401,FALSE,Day 14
GSM7954751,7_DR0401_Day 14_lib43023,CD4 T cell,7,DR0401,TRUE,Day 14
GSM7954752,7_DR0101_Day 14_lib43024,CD4 T cell,7,DR0101,TRUE,Day 14
GSM7954753,7_DR0401_Day 14_lib43025,CD4 T cell,7,DR0401,TRUE,Day 14
GSM7954754,7_DR0401_Day 14_lib43026,CD4 T cell,7,DR0401,TRUE,Day 14
GSM7954755,7_DR0401_Day 14_lib43027,CD4 T cell,7,DR0401,TRUE,Day 14
GSM7954756,7_DR0401_Day 14_lib43028,CD4 T cell,7,DR0401,TRUE,Day 14
GSM7954757,7_DR0401_Day 14_lib43029,CD4 T cell,7,DR0401,TRUE,Day 14
GSM7954758,7_DR0101_Day 14_lib43030,CD4 T cell,7,DR0101,TRUE,Day 14
GSM7954759,7_DR0401_Day 14_lib43031,CD4 T cell,7,DR0401,TRUE,Day 14
GSM7954760,7_DR0101_Day 14_lib43032,CD4 T cell,7,DR0101,TRUE,Day 14
GSM7954761,7_DR0101_Day 14_lib43033,CD4 T cell,7,DR0101,FALSE,Day 14
GSM7954762,7_DR0101_Day 14_lib43034,CD4 T cell,7,DR0101,TRUE,Day 14
GSM7954763,7_DR0401_Day 14_lib43035,CD4 T cell,7,DR0401,TRUE,Day 14
GSM7954764,7_DR0401_Day 14_lib43036,CD4 T cell,7,DR0401,FALSE,Day 14
GSM7954765,7_DR0101_Day 14_lib43037,CD4 T cell,7,DR0101,TRUE,Day 14
GSM7954766,7_DR0101_Day 14_lib43038,CD4 T cell,7,DR0101,FALSE,Day 14
GSM7954767,7_DR0401_Day 14_lib43039,CD4 T cell,7,DR0401,FALSE,Day 14
GSM7954768,7_DR0101_Day 14_lib43040,CD4 T cell,7,DR0101,TRUE,Day 14
GSM7954769,7_DR0401_Day 14_lib43041,CD4 T cell,7,DR0401,TRUE,Day 14
GSM7954770,7_DR0401_Day 14_lib43042,CD4 T cell,7,DR0401,TRUE,Day 14
GSM7954771,7_DR0101_Day 14_lib43043,CD4 T cell,7,DR0101,TRUE,Day 14
GSM7954772,7_DR0401_Day 14_lib43044,CD4 T cell,7,DR0401,TRUE,Day 14
GSM7954773,7_DR0401_Day 14_lib43045,CD4 T cell,7,DR0401,FALSE,Day 14
GSM7954774,7_DR0401_Day 14_lib43046,CD4 T cell,7,DR0401,TRUE,Day 14
GSM7954775,7_DR0101_Day 14_lib43047,CD4 T cell,7,DR0101,TRUE,Day 14
GSM7954776,7_DR0401_Day 14_lib43048,CD4 T cell,7,DR0401,TRUE,Day 14
GSM7954777,7_DR0101_Day 14_lib43049,CD4 T cell,7,DR0101,TRUE,Day 14
GSM7954778,7_DR0401_Day 14_lib43050,CD4 T cell,7,DR0401,TRUE,Day 14
GSM7954779,7_DR0401_Day 14_lib43051,CD4 T cell,7,DR0401,TRUE,Day 14
GSM7954780,7_DR0401_Day 14_lib43052,CD4 T cell,7,DR0401,TRUE,Day 14
