"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","symbol"
62.8943646659989,0.537405970276629,0.123907484716795,4.33715502743788,1.44338822563214e-05,0.00359518125157584,"ENSG00000166595","CIAO2B"
270.331826383637,-0.629893629030583,0.145466764811272,-4.3301549315942,1.49004469120255e-05,0.00359518125157584,"ENSG00000286288","LOC100289473"
16.8573404491944,0.90400024320699,0.208973624562079,4.32590593717937,1.51906239377272e-05,0.00359518125157584,"ENSG00000243449","NICOL1"
94.881069621789,0.5288280847333,0.12227879477626,4.32477344662194,1.52688699343713e-05,0.00359518125157584,"ENSG00000182154","MRPL41"
30.0503506908536,0.726327654305098,0.168061414223797,4.32179901412641,1.54762134834389e-05,0.00359518125157584,"ENSG00000138166","DUSP5"
216.39413488632,0.570304353610933,0.132179451405725,4.31462188370249,1.59876308293556e-05,0.00359518125157584,"ENSG00000130770","ATP5IF1"
191.494051497969,1.57296081052768,0.364640672664477,4.31372835902768,1.6052416534114e-05,0.00359518125157584,"ENSG00000187608","ISG15"
89.022090537673,1.02056765470797,0.236619400048769,4.31311910391803,1.60967344551934e-05,0.00359518125157584,"ENSG00000132530","XAF1"
6.8666332134862,1.03637531385757,0.240297552198026,4.31288335806061,1.61139141561043e-05,NA,"ENSG00000029993","HMGB3"
13.1331390141552,1.31198497872445,0.304984350406626,4.30181082070347,1.69407922927258e-05,0.00372722715204583,"ENSG00000177294","FBXO39"
50.4615303776426,0.743336282016469,0.173265309343599,4.29016220749864,1.78542663369802e-05,0.00387043735402096,"ENSG00000092853","CLSPN"
843.256980561964,0.848114133800528,0.19801798330961,4.28301571213592,1.84377146116739e-05,0.00390449334323446,"ENSG00000169442","CD52"
28.2980968846462,0.615329024243624,0.143708974100743,4.28177174107628,1.85411121380105e-05,0.00390449334323446,"ENSG00000088356","PDRG1"
32.9004624178182,0.565713775532576,0.132319976693332,4.27534669873535,1.9084008095112e-05,0.00396221638493022,"ENSG00000090889","KIF4A"
739.888189164847,1.2099239589684,0.283397697531305,4.2693499965177,1.96043439834408e-05,0.00401371714805418,"ENSG00000117228","GBP1"
55.2352907581333,0.494627689465907,0.116098320586843,4.26042071035748,2.04042459877323e-05,0.00412026013842687,"ENSG00000099901","RANBP1"
81.4510768727525,0.434278911475001,0.102120824262532,4.25259896413054,2.1130378611818e-05,0.00420922852860553,"ENSG00000164951","PDP1"
10.1471903368416,0.832336265178185,0.19666947010417,4.23215796909057,2.31459742380409e-05,NA,"ENSG00000063241","ISOC2"
157.160858071502,-0.637887196181718,0.151206290202313,-4.21865515864604,2.45763819123016e-05,0.00483040594358983,"ENSG00000154188","ANGPT1"
24.1199295976938,0.693854542167264,0.164589777772011,4.21565999759955,2.49048745618011e-05,0.00483056257783566,"ENSG00000229809","ZNF688"
49.3336713290572,1.64999039159488,0.392044730249381,4.20867891922772,2.56868089457065e-05,0.00491326914742789,"ENSG00000211896","IGHG1"
63.3380484873984,0.596701247301787,0.141921342161651,4.20445042453257,2.61717292418794e-05,0.00491326914742789,"ENSG00000105677","TMEM147"
22.3412552206597,1.93597877138708,0.460609974927758,4.20307608772633,2.63312029473444e-05,0.00491326914742789,"ENSG00000211892","IGHG4"
8.50591953435583,1.17418292570167,0.279438822792439,4.20193197912886,2.64646661567461e-05,NA,"ENSG00000144354","CDCA7"
6.19757344551849,1.31856541445556,0.314402864531914,4.19387214050564,2.74232594393344e-05,NA,"ENSG00000117399","CDC20"
188.669058024126,0.321509083570738,0.0766743046326071,4.19317899407477,2.75072225205953e-05,0.0050685495897012,"ENSG00000106462","EZH2"
594.477622017327,-0.255481741291236,0.0609984360624083,-4.18833264888709,2.81011416043139e-05,0.005114060844311,"ENSG00000172530","BANP"
3.5208629293059,1.35198541021447,0.3230671346003,4.18484353689258,2.85362585867427e-05,NA,"ENSG00000250471","GMPSP1"
33.0982058284974,0.772850665007694,0.184717890869621,4.18395132907398,2.86485472180127e-05,0.00515010042122835,"ENSG00000143476","DTL"
33.6560404335726,0.55950821049929,0.134043536005164,4.17407826721116,2.9919489370974e-05,0.00531377340744009,"ENSG00000140365","COMMD4"
8.04789233017636,0.896806744775292,0.215620286121324,4.15919466997962,3.19371625394807e-05,NA,"ENSG00000134057","CCNB1"
68.4370096038991,0.406965957247667,0.098011682533063,4.15221886544374,3.29267127336846e-05,0.00577824610008624,"ENSG00000170631","ZNF16"
468.383537432764,0.395968993295714,0.0955594578945042,4.14369233585288,3.4175818133368e-05,0.00592689100122327,"ENSG00000026950","BTN3A1"
