gene_id,ensembl_id,symbol,log2FC_HZ,padj_HZ
ENSG00000089225,ENSG00000089225,,-0.0320181337897942,
ENSG00000261008,ENSG00000261008,,-0.0071937817398432,0.961042906262292
ENSG00000257443,ENSG00000257443,,0.022325521684416,
ENSG00000058262,ENSG00000058262,,-0.0112075442934717,0.961095617759014
ENSG00000113638,ENSG00000113638,PPME1,0.0068215027989211,0.961099656790488
ENSG00000167281,ENSG00000167281,,0.0132782034217883,0.961285414999602
ENSG00000102053,ENSG00000102053,,-0.0108116870517572,0.961285414999602
ENSG00000205035,ENSG00000205035,,0.0143230273072934,0.961285414999602
ENSG00000101004,ENSG00000101004,,0.0123120511346619,0.961285414999602
ENSG00000171953,ENSG00000171953,,-0.0133253903266142,0.961285414999602
ENSG00000108187,ENSG00000108187,,0.0125880472459179,0.961354347501893
ENSG00000225264,ENSG00000225264,,0.0199269765646959,
ENSG00000286590,ENSG00000286590,,-0.0282204383816194,
ENSG00000131848,ENSG00000131848,,-0.010401345200643,0.961574784213047
ENSG00000254261,ENSG00000254261,,0.0341379889454805,
ENSG00000224557,ENSG00000224557,,0.0205814532212931,
ENSG00000197020,ENSG00000197020,,-0.0083544472447531,0.961797790601109
ENSG00000285190,ENSG00000285190,,-0.017446088131997,
ENSG00000164070,ENSG00000164070,,0.0128150937971637,0.961865097205362
ENSG00000232058,ENSG00000232058,,-0.034636492716276,
ENSG00000143147,ENSG00000143147,,-0.020532023565046,
ENSG00000250334,ENSG00000250334,,-0.015535984433934,0.961865097205362
ENSG00000237854,ENSG00000237854,,-0.0085711629987993,0.961865097205362
ENSG00000141979,ENSG00000141979,,0.0214390223568578,
ENSG00000137473,ENSG00000137473,,-0.0231390177119683,
ENSG00000189339,ENSG00000189339,,-0.0090463296926313,0.961865097205362
ENSG00000122417,ENSG00000122417,RHOH,0.0098379904654282,0.961865097205362
ENSG00000178028,ENSG00000178028,,0.0170079381366739,0.961865097205362
ENSG00000166450,ENSG00000166450,,0.0214917269178276,0.961865097205362
ENSG00000169994,ENSG00000169994,,0.0175469940235235,
ENSG00000267737,ENSG00000267737,,-0.0191065490955461,
ENSG00000070018,ENSG00000070018,,-0.0214204219055914,0.962090243572144
ENSG00000182903,ENSG00000182903,,-0.0069705777881429,0.962090243572144
ENSG00000287998,ENSG00000287998,,0.0304066726122093,
ENSG00000166147,ENSG00000166147,,0.0179516923807066,0.962090243572144
ENSG00000170522,ENSG00000170522,BMS1P1,0.0080204989130895,0.962090243572144
ENSG00000171714,ENSG00000171714,,0.0120644710552915,0.962090243572144
ENSG00000185038,ENSG00000185038,,-0.0296815823722373,
ENSG00000107819,ENSG00000107819,,0.015760390697054,0.962299525713964
ENSG00000230498,ENSG00000230498,,0.031684396432635,
ENSG00000283659,ENSG00000283659,,0.0354807855780905,
ENSG00000174574,ENSG00000174574,,-0.0075035135977897,0.962409907918931
ENSG00000090520,ENSG00000090520,,-0.0196691200510013,
ENSG00000169413,ENSG00000169413,,-0.0135748690253253,0.962429074979225
ENSG00000260658,ENSG00000260658,,0.0177997443217256,0.962429074979225
ENSG00000175567,ENSG00000175567,,-0.0103954530797934,0.962429074979225
ENSG00000288107,ENSG00000288107,,0.0117615956924326,0.962429074979225
ENSG00000168952,ENSG00000168952,,0.016031022833566,0.962429074979225
ENSG00000183696,ENSG00000183696,,0.0107351929582253,0.962429074979225
ENSG00000234377,ENSG00000234377,,-0.0173082329877787,0.962429074979225
ENSG00000118160,ENSG00000118160,,-0.0223270435061935,
ENSG00000260693,ENSG00000260693,,0.0185960210280758,
ENSG00000230876,ENSG00000230876,,-0.0214256217169687,0.962750823611068
ENSG00000287963,ENSG00000287963,,0.0183646491933448,
ENSG00000279453,ENSG00000279453,,0.0183250749248348,
ENSG00000159792,ENSG00000159792,,0.0098469660215905,0.962824894172833
ENSG00000112208,ENSG00000112208,,0.0149841625286188,0.962912635344082
ENSG00000228719,ENSG00000228719,,0.0271683244507227,
ENSG00000145919,ENSG00000145919,,0.0182976578465733,
ENSG00000182504,ENSG00000182504,,-0.007788861815266,0.962923491971357
ENSG00000273015,ENSG00000273015,,-0.0115521923552576,0.962923491971357
ENSG00000171094,ENSG00000171094,,0.0100255648926653,0.962923491971357
ENSG00000103502,ENSG00000103502,,0.0130117840266178,0.962923491971357
ENSG00000074935,ENSG00000074935,,-0.0122099076890511,0.962923491971357
ENSG00000136842,ENSG00000136842,,-0.0105638943359431,0.962923491971357
ENSG00000269707,ENSG00000269707,,0.034004594583994,
ENSG00000101844,ENSG00000101844,,-0.0124152286424777,0.962923491971357
ENSG00000159882,ENSG00000159882,,0.013784567529603,0.962923491971357
ENSG00000196199,ENSG00000196199,,-0.008681663165568,0.962997653366857
ENSG00000198513,ENSG00000198513,,-0.0132114903454718,0.962997653366857
ENSG00000166407,ENSG00000166407,,-0.0280162409088607,
ENSG00000282728,ENSG00000282728,,0.0214373769880595,
ENSG00000091972,ENSG00000091972,,-0.0164919322487032,0.963040556332158
ENSG00000138315,ENSG00000138315,,0.0206804507543097,
ENSG00000269190,ENSG00000269190,,0.0244269259626012,
ENSG00000231557,ENSG00000231557,,-0.020540494362148,
ENSG00000089234,ENSG00000089234,GOLGA8J,0.0073458963913961,0.963279359159883
ENSG00000049239,ENSG00000049239,GCC2,0.0080644735706928,0.963279359159883
ENSG00000100600,ENSG00000100600,,0.0118801442198143,0.963279359159883
ENSG00000204764,ENSG00000204764,,-0.0126611852435154,0.963279359159883
ENSG00000123201,ENSG00000123201,,0.0216331306486679,
ENSG00000049245,ENSG00000049245,,-0.0105494939383946,0.963366074943594
ENSG00000203963,ENSG00000203963,,-0.0284172271533551,
ENSG00000151240,ENSG00000151240,LPCAT4,0.0062374669018833,0.963366074943594
ENSG00000107521,ENSG00000107521,,-0.0087030621951815,0.963591658179191
ENSG00000138964,ENSG00000138964,LINC01999,0.0083233445903904,0.963746717443857
ENSG00000273345,ENSG00000273345,,-0.0171096191945359,
ENSG00000151131,ENSG00000151131,,-0.0144957515983362,0.963746717443857
ENSG00000164484,ENSG00000164484,,0.015167581601905,0.963746717443857
ENSG00000162571,ENSG00000162571,,-0.0260265245477738,
ENSG00000185527,ENSG00000185527,,0.0209051424798263,
ENSG00000204173,ENSG00000204173,,0.0215285323220431,
ENSG00000100109,ENSG00000100109,,-0.0108929915444691,0.964234366481731
ENSG00000183054,ENSG00000183054,,-0.0070190517676031,0.964277212784507
ENSG00000283199,ENSG00000283199,,0.0242594403463276,
ENSG00000233217,ENSG00000233217,,-0.0165818487533425,
ENSG00000169410,ENSG00000169410,SBF2-AS1,0.0068200781487473,0.964357810038503
ENSG00000148123,ENSG00000148123,,-0.0133290178135184,0.964357810038503
ENSG00000132950,ENSG00000132950,,-0.004901139579885,0.964492651145041
ENSG00000259849,ENSG00000259849,,0.0206464481103647,
ENSG00000103356,ENSG00000103356,,0.0095975487439572,0.96459798008157
ENSG00000226521,ENSG00000226521,,0.0252135033662191,
ENSG00000261831,ENSG00000261831,,-0.0210785232375699,
ENSG00000112578,ENSG00000112578,,0.0140369160087084,0.965106095908676
ENSG00000185222,ENSG00000185222,,0.0246685211982327,
ENSG00000136546,ENSG00000136546,,-0.015787365602546,
ENSG00000180532,ENSG00000180532,,-0.0240376921880391,
ENSG00000140386,ENSG00000140386,,-0.0062878667610719,0.965698288201421
ENSG00000263711,ENSG00000263711,,0.0214224831631295,
ENSG00000239521,ENSG00000239521,,0.0088922512879608,0.966074823655228
ENSG00000269113,ENSG00000269113,,-0.0172784291211583,
ENSG00000142765,ENSG00000142765,,0.0102100072087328,0.966148288386384
ENSG00000145348,ENSG00000145348,,-0.0072636950536868,0.966148288386384
ENSG00000007174,ENSG00000007174,,0.0124803097563072,0.966148288386384
ENSG00000178773,ENSG00000178773,,0.0298921408760722,
ENSG00000243566,ENSG00000243566,,0.0249473399496736,
ENSG00000137809,ENSG00000137809,,-0.0139626540631728,0.966148288386384
ENSG00000111605,ENSG00000111605,,-0.0058437008647665,0.966148288386384
ENSG00000147246,ENSG00000147246,,0.0136272381518029,0.966148288386384
ENSG00000115827,ENSG00000115827,GCFC2,0.0063741740547206,0.966148288386384
ENSG00000145293,ENSG00000145293,,0.0093608906483843,0.966158360682301
ENSG00000245694,ENSG00000245694,,0.026900659574557,
ENSG00000285854,ENSG00000285854,,-0.0114247410452798,0.966199170532904
ENSG00000181852,ENSG00000181852,,-0.0062041209121124,0.966199170532904
ENSG00000272933,ENSG00000272933,,-0.0146326978230875,0.966199170532904
ENSG00000071889,ENSG00000071889,,0.0118779949128974,0.966199170532904
ENSG00000198081,ENSG00000198081,,0.012993140642859,0.966199170532904
ENSG00000265975,ENSG00000265975,,0.0096950442123328,0.966199170532904
ENSG00000164411,ENSG00000164411,,-0.0181310772405926,
ENSG00000128383,ENSG00000128383,,-0.0111619758304001,0.96637342861592
ENSG00000110436,ENSG00000110436,,0.026816266110759,
ENSG00000078114,ENSG00000078114,,-0.0141393677406768,0.96637342861592
ENSG00000119227,ENSG00000119227,,0.0100723918819974,0.96637342861592
ENSG00000247595,ENSG00000247595,,0.0147737994642767,
ENSG00000163689,ENSG00000163689,,-0.0159743342033981,
ENSG00000207087,ENSG00000207087,,-0.0257630406885301,
ENSG00000132704,ENSG00000132704,,-0.0146271291819218,0.966538429534904
ENSG00000153237,ENSG00000153237,,0.0153360070397155,0.96662332625651
ENSG00000055147,ENSG00000055147,,-0.0092410164755613,0.96662332625651
ENSG00000105048,ENSG00000105048,,-0.0225121894795711,
ENSG00000172534,ENSG00000172534,,-0.0138770040862419,0.96662332625651
ENSG00000215704,ENSG00000215704,,0.0120403000232698,0.96662332625651
ENSG00000126226,ENSG00000126226,,0.0103931204760086,0.96662332625651
ENSG00000111203,ENSG00000111203,PFN2,0.0063483277958804,0.96670514381494
ENSG00000286515,ENSG00000286515,,-0.0189745141898671,
ENSG00000231236,ENSG00000231236,,0.0253160140332265,
ENSG00000149380,ENSG00000149380,,-0.0254022417468173,
ENSG00000204428,ENSG00000204428,,-0.0255118140727751,
ENSG00000153187,ENSG00000153187,,-0.0072293398330102,0.966783292664145
ENSG00000160050,ENSG00000160050,,-0.0177071821780642,
ENSG00000122203,ENSG00000122203,,0.0117200487401071,0.966783292664145
ENSG00000072657,ENSG00000072657,,-0.0160844160326853,0.966783292664145
ENSG00000160216,ENSG00000160216,,0.0080109619490661,0.966837018050701
ENSG00000245648,ENSG00000245648,,-0.0181308200278162,
ENSG00000182149,ENSG00000182149,PTPRR,0.0044158492972855,0.966914471550351
ENSG00000104142,ENSG00000104142,,-0.0112115713012378,0.966914471550351
ENSG00000154760,ENSG00000154760,,-0.013923580768972,0.966914471550351
ENSG00000008130,ENSG00000008130,,0.0085548473467957,0.966914471550351
ENSG00000163684,ENSG00000163684,,0.015293776168761,
ENSG00000216863,ENSG00000216863,,0.0091024863360281,0.966914471550351
ENSG00000175556,ENSG00000175556,,0.0100283053142747,0.966914471550351
ENSG00000171161,ENSG00000171161,,0.0122363462112035,
ENSG00000136243,ENSG00000136243,,0.0078506594859188,0.96699307683828
ENSG00000227057,ENSG00000227057,,0.0184731082281332,
ENSG00000286328,ENSG00000286328,,0.0237041530104903,
ENSG00000125124,ENSG00000125124,,0.010250269243609,0.967188511437851
ENSG00000267649,ENSG00000267649,,-0.0171721113451205,
ENSG00000171517,ENSG00000171517,,-0.0168519188374777,
ENSG00000163608,ENSG00000163608,,0.0229753932741333,
ENSG00000151657,ENSG00000151657,,-0.0059502938631226,0.967677097940213
ENSG00000132600,ENSG00000132600,,-0.0074069765538082,0.967677097940213
ENSG00000163617,ENSG00000163617,,0.0105842318752577,0.967677097940213
ENSG00000130635,ENSG00000130635,,0.0185319690182599,
ENSG00000235072,ENSG00000235072,,-0.0204495811021747,
ENSG00000132005,ENSG00000132005,,-0.0069238294873047,0.967749543371506
ENSG00000248771,ENSG00000248771,,0.01638253463945,
ENSG00000114757,ENSG00000114757,,0.0140544974532298,0.967783542510577
ENSG00000163812,ENSG00000163812,LOC124901499,0.0068355181886984,0.967783542510577
ENSG00000011478,ENSG00000011478,,0.0127135346394889,0.967783542510577
ENSG00000145388,ENSG00000145388,,-0.0061063827292812,0.967783542510577
ENSG00000043462,ENSG00000043462,,-0.0074283793490002,0.967783542510577
ENSG00000198763,ENSG00000198763,,-0.0112221066517717,0.967783542510577
ENSG00000021776,ENSG00000021776,,0.0087732491850852,0.967794309131013
ENSG00000286480,ENSG00000286480,,-0.0163526994022275,
ENSG00000170037,ENSG00000170037,,-0.0126760164562429,
ENSG00000185352,ENSG00000185352,,0.0131924574852828,0.967910718378018
ENSG00000155893,ENSG00000155893,,-0.0101642504525284,0.967963938912633
ENSG00000228162,ENSG00000228162,,-0.020954135585072,
ENSG00000085982,ENSG00000085982,CFAP126,0.0062736111843421,0.968012989134372
ENSG00000176294,ENSG00000176294,,0.0268255089119857,
ENSG00000055118,ENSG00000055118,,0.0232485851306271,
ENSG00000183117,ENSG00000183117,,0.0122921341187073,0.968082158249876
ENSG00000104755,ENSG00000104755,,0.0225662909887862,
ENSG00000123572,ENSG00000123572,,-0.0278368973547547,
ENSG00000127054,ENSG00000127054,,-0.0098654958888811,0.968082158249876
ENSG00000235303,ENSG00000235303,,0.0263422956085557,
ENSG00000226240,ENSG00000226240,,0.0134753820959801,0.968119737387774
ENSG00000080822,ENSG00000080822,,0.0083962281306132,0.968119737387774
ENSG00000170262,ENSG00000170262,,0.0115752297898456,
ENSG00000228636,ENSG00000228636,,0.0181718675470787,
ENSG00000164120,ENSG00000164120,,0.0099074565787636,0.968501398406766
ENSG00000180287,ENSG00000180287,,-0.0116061098553323,0.968697449254334
ENSG00000259736,ENSG00000259736,,0.0088621008370869,0.968971479617238
ENSG00000286782,ENSG00000286782,,0.0214500832289837,
ENSG00000210151,ENSG00000210151,,-0.0162374283839222,0.968971479617238
ENSG00000143862,ENSG00000143862,,-0.0109139439777484,0.968971479617238
ENSG00000070729,ENSG00000070729,,0.0134015034957361,0.969101496176388
ENSG00000119946,ENSG00000119946,,0.0198696366864376,
ENSG00000281091,ENSG00000281091,,0.0207989371834955,
ENSG00000215267,ENSG00000215267,,0.0142799506223893,
ENSG00000215018,ENSG00000215018,,-0.0152835045277586,0.969381277784474
ENSG00000122420,ENSG00000122420,,-0.0180894009553808,
ENSG00000151952,ENSG00000151952,,0.0113275090269746,0.969597054621261
ENSG00000139651,ENSG00000139651,,-0.0091609967903022,0.969597054621261
ENSG00000229370,ENSG00000229370,,0.0229318830518871,
ENSG00000153093,ENSG00000153093,,-0.0120870585059392,0.969632462079925
ENSG00000137460,ENSG00000137460,,-0.0187036259741403,
ENSG00000263069,ENSG00000263069,,0.0265415834790939,
ENSG00000115520,ENSG00000115520,,-0.0053570351705241,0.96998417024623
ENSG00000205678,ENSG00000205678,,0.0233431204458744,
ENSG00000197586,ENSG00000197586,,0.0125817234110721,
ENSG00000176092,ENSG00000176092,,0.0119659195427121,0.970055725949705
ENSG00000239265,ENSG00000239265,,0.0196197104144978,
ENSG00000225675,ENSG00000225675,,-0.0182383827993242,
ENSG00000163449,ENSG00000163449,,-0.0101747450027951,0.970342166129763
ENSG00000178917,ENSG00000178917,,0.0104126938955289,0.970456833296539
ENSG00000181804,ENSG00000181804,,-0.0065274381862896,0.970456833296539
ENSG00000104290,ENSG00000104290,,-0.011556290002996,0.970601384657857
ENSG00000240674,ENSG00000240674,,0.0270740026776572,
ENSG00000143418,ENSG00000143418,,-0.0119804808787573,0.970748998848068
ENSG00000131002,ENSG00000131002,,0.0126236983698804,0.970754764155182
ENSG00000271607,ENSG00000271607,,0.0230928199536365,
ENSG00000226620,ENSG00000226620,,-0.0203757221735751,
ENSG00000254254,ENSG00000254254,,-0.0213366051451884,
ENSG00000104691,ENSG00000104691,,0.0095284242966178,0.970876441702626
ENSG00000285860,ENSG00000285860,,0.0165496937472571,
ENSG00000143748,ENSG00000143748,,-0.0056125059445096,0.971080365284874
ENSG00000255157,ENSG00000255157,,0.0193463269959484,
ENSG00000127472,ENSG00000127472,,0.0228702946162042,
ENSG00000077522,ENSG00000077522,,-0.0157245889389354,
ENSG00000133640,ENSG00000133640,,-0.0150815885816014,
ENSG00000234139,ENSG00000234139,,-0.0176233028698405,
ENSG00000180011,ENSG00000180011,,0.0087234055048012,0.971149224353527
ENSG00000095777,ENSG00000095777,,-0.0131220387727506,0.971149224353527
ENSG00000101282,ENSG00000101282,,-0.0184809816733759,
ENSG00000150687,ENSG00000150687,,-0.0109126484100541,0.971149224353527
ENSG00000119723,ENSG00000119723,,0.0141832700882188,
ENSG00000173264,ENSG00000173264,,0.0159940778991073,
ENSG00000148153,ENSG00000148153,,0.00575116711677,0.971291376689585
ENSG00000130529,ENSG00000130529,,-0.0176670101953975,
ENSG00000168702,ENSG00000168702,,0.012791460558087,0.971330020536699
ENSG00000107593,ENSG00000107593,,-0.0264632056320558,
ENSG00000288035,ENSG00000288035,,-0.0180920646181264,
ENSG00000255052,ENSG00000255052,,0.0090624519425671,0.971472525282718
ENSG00000140986,ENSG00000140986,,0.022539640874709,
ENSG00000197808,ENSG00000197808,,0.0065212283074253,0.971472525282718
ENSG00000145022,ENSG00000145022,,-0.0087010625122303,0.971472525282718
ENSG00000286266,ENSG00000286266,,0.0126541892432092,0.971472525282718
ENSG00000258137,ENSG00000258137,,0.0183168548701951,
ENSG00000172594,ENSG00000172594,,0.0193797220470724,
ENSG00000171570,ENSG00000171570,,0.0184527550938912,
ENSG00000138395,ENSG00000138395,,-0.0150042576246955,0.971708357736236
ENSG00000163833,ENSG00000163833,,0.0183765607304807,
ENSG00000177410,ENSG00000177410,,0.0100796660771774,0.971708357736236
ENSG00000105875,ENSG00000105875,,0.0092450948906092,0.971708357736236
ENSG00000146839,ENSG00000146839,,-0.0138570182674045,
ENSG00000104368,ENSG00000104368,,-0.0239768930940516,
ENSG00000109255,ENSG00000109255,,0.0235972664961892,
ENSG00000215859,ENSG00000215859,,0.008313659309674,0.972850985247539
ENSG00000034693,ENSG00000034693,,0.0063824453210887,0.972850985247539
ENSG00000225315,ENSG00000225315,,-0.023228255638465,
ENSG00000197467,ENSG00000197467,,0.0137787998903655,
ENSG00000057019,ENSG00000057019,,-0.0110856939817914,0.97312000749535
ENSG00000187416,ENSG00000187416,,0.0102197250673436,0.97312000749535
ENSG00000149418,ENSG00000149418,,-0.0131024601692673,0.97312000749535
ENSG00000263917,ENSG00000263917,,-0.0089693369316463,0.97312000749535
ENSG00000270604,ENSG00000270604,,-0.0220723201987994,
ENSG00000249236,ENSG00000249236,,-0.0083941388566499,0.973157055101028
ENSG00000271860,ENSG00000271860,,0.0112438428469594,0.973157055101028
ENSG00000149657,ENSG00000149657,,0.010626215193706,0.973157055101028
ENSG00000245864,ENSG00000245864,,-0.0173739180238639,
ENSG00000251250,ENSG00000251250,,-0.0214689258089702,
ENSG00000197421,ENSG00000197421,,-0.0164752565653445,0.973157055101028
ENSG00000228956,ENSG00000228956,,-0.0066818596719834,0.973157055101028
ENSG00000116497,ENSG00000116497,,0.0061676664947431,0.973157055101028
ENSG00000134900,ENSG00000134900,,0.006732569929333,0.973157055101028
ENSG00000103018,ENSG00000103018,,0.0065052527757527,0.973167435237222
ENSG00000233689,ENSG00000233689,,0.0271496898113699,
ENSG00000173124,ENSG00000173124,,0.0173119078475554,
ENSG00000249359,ENSG00000249359,,-0.0204852163329488,
ENSG00000246820,ENSG00000246820,,-0.0214178059301289,
ENSG00000283183,ENSG00000283183,,-0.0179856423130938,
ENSG00000125458,ENSG00000125458,,0.0218033668002328,
ENSG00000268240,ENSG00000268240,,-0.0180864129520086,
ENSG00000183087,ENSG00000183087,,-0.0142961194448801,
ENSG00000164483,ENSG00000164483,,0.0082768771590972,0.973760845547879
ENSG00000174527,ENSG00000174527,,0.0157616290410923,0.973760845547879
ENSG00000137824,ENSG00000137824,,-0.0084224543675908,0.973848593931496
ENSG00000202193,ENSG00000202193,,0.0199300300162129,
ENSG00000214226,ENSG00000214226,,0.0056134097345818,0.973886310522958
ENSG00000198467,ENSG00000198467,,-0.0167161465824513,
ENSG00000140105,ENSG00000140105,,0.0118593204518409,0.974358425778176
ENSG00000104613,ENSG00000104613,,-0.0058002439246488,0.974358425778176
ENSG00000275120,ENSG00000275120,,-0.011890234247634,
ENSG00000170579,ENSG00000170579,,-0.0078602493970159,0.9744042117333
ENSG00000111667,ENSG00000111667,,-0.0111901146454674,
ENSG00000225882,ENSG00000225882,,0.0171436819937694,
ENSG00000105402,ENSG00000105402,,0.0108562308462415,0.974718075339263
ENSG00000066382,ENSG00000066382,,0.0084292376417842,0.974718075339263
ENSG00000131408,ENSG00000131408,,0.0083779844836632,0.974858720185483
ENSG00000249094,ENSG00000249094,,-0.0214103600648962,
ENSG00000170209,ENSG00000170209,,0.019732425344566,
ENSG00000038295,ENSG00000038295,,0.0145977693384831,0.974926549437949
ENSG00000114374,ENSG00000114374,,-0.0089424711873628,0.975077893911023
ENSG00000010932,ENSG00000010932,,-0.0203968300806625,
ENSG00000070882,ENSG00000070882,,0.0059745230995225,0.975077893911023
ENSG00000162669,ENSG00000162669,,0.0093803424150656,0.975077893911023
ENSG00000230395,ENSG00000230395,,0.017090051485586,
ENSG00000165633,ENSG00000165633,,0.0223694101478406,
ENSG00000070808,ENSG00000070808,,0.027868016640006,
ENSG00000067715,ENSG00000067715,,0.0109682803186978,0.975615072932049
ENSG00000286523,ENSG00000286523,,-0.0132355009172929,
ENSG00000107581,ENSG00000107581,,0.0051232509762777,0.975649115991642
ENSG00000198492,ENSG00000198492,,-0.0046059714700446,0.975733976603762
ENSG00000135577,ENSG00000135577,,0.0172853033900508,
ENSG00000123178,ENSG00000123178,,-0.0085070727040294,0.975733976603762
ENSG00000143742,ENSG00000143742,,-0.0081493569684269,0.975733976603762
ENSG00000100101,ENSG00000100101,,0.0128739397892172,0.975733976603762
ENSG00000114455,ENSG00000114455,,0.0124329965615096,
ENSG00000175054,ENSG00000175054,,-0.0063156853910664,0.975733976603762
ENSG00000075914,ENSG00000075914,,-0.0071369821723692,0.975733976603762
ENSG00000101216,ENSG00000101216,,0.004903482152642,0.975734059123109
ENSG00000286152,ENSG00000286152,,-0.0162243700445248,
ENSG00000151882,ENSG00000151882,,0.0086572302241961,0.975776081674315
ENSG00000179284,ENSG00000179284,,-0.018045111664026,
ENSG00000088179,ENSG00000088179,,0.0054901993481854,0.975970923443894
ENSG00000223561,ENSG00000223561,,-0.0105741600447805,0.975970923443894
ENSG00000248714,ENSG00000248714,,-0.0182075576318378,
ENSG00000102144,ENSG00000102144,,0.005890707151921,0.975994478206754
ENSG00000067840,ENSG00000067840,,0.0121726746149469,
ENSG00000172671,ENSG00000172671,,0.0053537147314803,0.975994478206754
ENSG00000145391,ENSG00000145391,,0.0050866672665409,0.976016645148634
ENSG00000163870,ENSG00000163870,,-0.008518749550079,0.976016645148634
ENSG00000136720,ENSG00000136720,,-0.0073356653087838,0.976016645148634
ENSG00000128739,ENSG00000128739,,0.0154891330988671,
ENSG00000253704,ENSG00000253704,,0.0095856703890387,0.976050965360913
ENSG00000151572,ENSG00000151572,,-0.0150867503384039,0.976050965360913
ENSG00000262246,ENSG00000262246,,0.0210536505601264,
ENSG00000183580,ENSG00000183580,,0.0117605985495286,0.976050965360913
ENSG00000236885,ENSG00000236885,,0.0211881906783847,
ENSG00000145416,ENSG00000145416,,0.0059295810536886,0.976050965360913
ENSG00000077713,ENSG00000077713,,0.0071391703716671,0.976050965360913
ENSG00000198453,ENSG00000198453,,-0.0050316324463193,0.976050965360913
ENSG00000239839,ENSG00000239839,,0.021831973859472,0.976050965360913
ENSG00000261239,ENSG00000261239,,0.0125006556331602,
ENSG00000169733,ENSG00000169733,,-0.0123369534641764,0.976050965360913
ENSG00000285826,ENSG00000285826,,-0.0163701029242575,
ENSG00000171004,ENSG00000171004,,0.0135017986866122,0.976087023868984
ENSG00000037042,ENSG00000037042,,0.0125489164799329,
ENSG00000248049,ENSG00000248049,,-0.0060628935851829,0.976087023868984
ENSG00000108389,ENSG00000108389,,0.0063235317322303,0.976087023868984
ENSG00000237844,ENSG00000237844,,0.0121767204194183,0.976087023868984
ENSG00000283491,ENSG00000283491,,0.0119857083411933,
ENSG00000132680,ENSG00000132680,,0.0044762711086762,0.976272389968904
ENSG00000235989,ENSG00000235989,,0.0202934502601964,
ENSG00000251391,ENSG00000251391,,0.0236496423374315,
ENSG00000168438,ENSG00000168438,,-0.0050230122215451,0.976394264559799
ENSG00000253673,ENSG00000253673,,0.0150493962410727,
ENSG00000113838,ENSG00000113838,,-0.0071073787177082,0.976455879673266
ENSG00000113494,ENSG00000113494,,0.0079240158034846,0.976455879673266
ENSG00000253690,ENSG00000253690,,-0.0107056278774887,
ENSG00000173452,ENSG00000173452,,0.023657030578182,
ENSG00000244694,ENSG00000244694,,-0.0145027628294854,
ENSG00000133477,ENSG00000133477,,0.0158803080759212,
ENSG00000164089,ENSG00000164089,,-0.020203528274981,
ENSG00000246596,ENSG00000246596,,0.004627674673795,0.977391953184756
ENSG00000124767,ENSG00000124767,,-0.0063008841743688,0.977422225910392
ENSG00000077616,ENSG00000077616,,0.0096208659276587,0.977501349369917
ENSG00000234083,ENSG00000234083,,0.021110685608665,
ENSG00000222267,ENSG00000222267,,-0.0160317197247531,
ENSG00000100478,ENSG00000100478,,0.0050542099634815,0.977547265979114
ENSG00000156011,ENSG00000156011,,0.0077752980794731,0.977547265979114
ENSG00000139364,ENSG00000139364,,-0.0109052389986107,0.977547265979114
ENSG00000125868,ENSG00000125868,,0.0038320975128868,0.977569507899347
ENSG00000263923,ENSG00000263923,,0.0127422948468502,0.977569507899347
ENSG00000249335,ENSG00000249335,,-0.014646519915898,0.977581249368132
ENSG00000198924,ENSG00000198924,,-0.0145626100755218,
ENSG00000154898,ENSG00000154898,,-0.0060611398963027,0.977732351648309
ENSG00000229462,ENSG00000229462,,-0.0149839269347839,
ENSG00000144791,ENSG00000144791,,0.004905235790262,0.977732351648309
ENSG00000198464,ENSG00000198464,,-0.0088633209272763,0.977732351648309
ENSG00000198146,ENSG00000198146,,0.0103440203087139,0.977732351648309
ENSG00000166913,ENSG00000166913,,0.0055259570679208,0.977732351648309
ENSG00000104312,ENSG00000104312,,0.0073770170834826,0.977743899981944
ENSG00000234170,ENSG00000234170,,0.0170008502252121,
ENSG00000260126,ENSG00000260126,,0.0115453073753316,0.977784872488619
ENSG00000174501,ENSG00000174501,,0.0077010740797312,0.977784872488619
ENSG00000253901,ENSG00000253901,,-0.0100925936304989,0.977784872488619
ENSG00000220586,ENSG00000220586,,0.0250211394416811,
ENSG00000067225,ENSG00000067225,,0.0058403349533858,0.977964563906129
ENSG00000055130,ENSG00000055130,,-0.0060145696069075,0.977964563906129
ENSG00000198732,ENSG00000198732,,-0.0173486061143201,
ENSG00000162852,ENSG00000162852,,-0.0042253221838448,0.977972621131427
ENSG00000198925,ENSG00000198925,,0.0152182895198484,
ENSG00000284516,ENSG00000284516,,0.008004802448057,0.978021090295998
ENSG00000002726,ENSG00000002726,,-0.0192041713863802,
ENSG00000181751,ENSG00000181751,,0.0151977640814455,
ENSG00000139990,ENSG00000139990,,0.0051622244076111,0.978161486808597
ENSG00000188921,ENSG00000188921,,0.0056271989082354,0.978340303084078
ENSG00000197766,ENSG00000197766,,0.0059784030700132,0.978340303084078
ENSG00000105738,ENSG00000105738,,0.0052163154911173,0.978340303084078
ENSG00000267575,ENSG00000267575,,0.0051544468594503,0.978387533043886
ENSG00000163485,ENSG00000163485,,-0.0143397408678843,
ENSG00000235491,ENSG00000235491,,-0.0255302372096699,
ENSG00000288709,ENSG00000288709,,0.0077136512473099,0.978387533043886
ENSG00000121897,ENSG00000121897,,0.0067795453347874,0.978387533043886
